id,name
4677,매개변수로 나타낸 곡선의 접선의 방정식 구하기
4678,부등식
4679,부등식의 표현
4680,부등식의 해
4681,부등식을 푼다
4682,부등식의 성질
4683,일차부등식
4684,일차부등식의 풀이
4685,복잡한 일차부등식의 풀이방법
4686,일차부등식의 활용 문제의 풀이
4687,"일차부등식의 활용-거리, 속력, 시간에 대한 문제"
4688,일차부등식의 활용-소금물의 농도에 대한 문제
4693,표준형으로 표현된 두 직선의 수직 관계
4697,제곱근의 표현
4698,"곡선 f(x,y)=0의 접선의 방정식 구하기"
4699,제곱근의 성질
4700,밑
4702,수직선 위의 두 점 사이의 거리
4703,좌표평면 위의  두 점 사이의 거리
4704,내분과 내분점
4706,수직선 위의 선분의 내분점
4707,수직선 위의 선분의 외분점
4708,함수의 증가와 감소
4709,제곱근 성질의 이해
4712,원
4719,함수의 극대와 극소
4720,제곱수
4722,좌표평면 위의 선분의 내분점과 외분점
4723,제곱근의 대소 관계
4724,무리수
4725,실수
4746,최대공약수와 최소공배수의 관계
4756,삼각형의 무게중심
4757,직선의 방정식
4775,한 점과 기울기가 주어진 직선의 방정식
4776,두 점을 지나는 직선의 방정식
4780,미지수가 2개인 일차방정식
4781,미지수가 2개인 일차방정식의 해
4782,방정식을 푼다
4783,연립방정식
4784,미지수가 2개인 연립일차방정식
4785,미지수가 2개인 연립일차방정식의 해
4786,연립방정식을 푼다
4791,$x$절편과 $y$절편이 주어진 직선의 방정식
4793,가감법
4794,가감법을 이용한 연립방정식의 풀이
4795,대입법
4796,대입법을 이용한 연립방정식의 풀이
4797,괄호가 있는 연립방정식의 풀이
4798,계수가 소수인 연립방정식의 풀이
4799,계수가 분수인 연립방정식의 풀이
4800,A=B=C 꼴의 방정식의 풀이
4802,연립방정식의 해가 없는 경우
4803,연립방정식의 활용 문제의 풀이방법
4804,"연립일차방정식의 활용-거리, 속력, 시간에 대한 문제"
4805,연립일차방정식의 활용-농도에 대한 문제
4838,로그미분법
4841,평면위의 두 직선의 위치관계
4842,표준형으로 표현된 두 직선의 위치관계
4886,두 직선이 수직일 조건
4887,일반형으로 표현된 두 직선
4957,함수
4959,함숫값
4961,일차함수 y=ax+b의 그래프
4962,일차함수
4963,일차함수의 그래프의 절편
4964,"x절편, y절편을 이용하여 일차함수의 그래프 그리는 방법"
4965,일차함수의 그래프의 기울기
4966,기울기와 y절편을 이용하여 일차함수의 그래프 그리는 방법
4967,일차함수 y=ax+b의 그래프의 성질
4969,두 일차함수 그래프의 평행과 일치
4970,기울기를 이용하여 일차함수의 식 구하기
4971,두 점의 좌표를 이용하여 일차함수의 식 구하기
4972,일차함수의 활용 문제의 풀이방법
4974,직선의 방정식
4975,일차함수와 미지수가 2개인 일차방정식의 관계
4976,"일차방정식 x=p, y=q의 그래프를 그리는 방법"
4978,"방정식 x=0, y=0의 그래프"
4979,일차방정식의 그래프와 연립일차방정식의 관계
4980,두 그래프의 위치관계와 연립방정식의 해의 개수
4998,정점을 지나는 직선
4999,두 직선의 교점을 지나는 직선의 방정식
5000,점과 직선 사이의 거리
5001,평행한 두 직선 사이의 거리
5118,여집합
5141,무리수를 수직선 위에 나타내기
5142,실수의 대소 관계
5189,원의 방정식의 표준형
5190,원의 방정식의 일반형
5191,좌표축에 접하는 원의 방정식
5192,원과 직선의 위치관계 - 판별식 이용
5193,원과 직선의 위치관계 - 원의 중심과 직선 사이의 거리 이용
5195,공통현의 방정식
5196,두 원의 교점을 지나는 원의 방정식
5197,기울기가 주어진 원의 접선의 방정식
5198,원 위의 점에서의 접선의 방정식
5199,원 밖의 점에서 원에 그은 접선의 방정식
5200,원의 접선의 길이
5202,공통접선의 길이
5241,치역
5248,유리함수의 정의역
5250,분모의 유리화
5254,순열의 수
5255,$n!$을 이용한 순열의 수
5256,조합의 수
5258,분모가 다른 진분수의 뺄셈
5259,받아 내림이 없는 분모가 다른 대분수의 뺄셈
5260,받아 내림이 있는 분모가 다른 대분수의 뺄셈
5261,제곱근의 곱셈
5262,로그함수
5263,로그함수의 그래프
5264,로그함수의 성질
5266,정다각형의 둘레
5267,직사각형(직사각형은 마주 보는 두 변의 길이가 같습니다.)의 둘레 구하는 방법
5268,이상
5269,이하
5270,초과
5271,미만 알아보기
5283,수의 범위 수직선에 나타내기
5284,올림
5285,버림
5286,반올림
5288,진분수와 자연수의 곱셈
5289,대분수와 자연수의 곱셈
5290,자연수와 진분수의 곱셈
5291,곡선의 오목과 볼록
5292,곡선의 오목과 볼록의 판정
5293,변곡점
5294,변곡점의 판정
5296,함수의 그래프의 개형
5297,자연수와 대분수의 곱셈
5298,진분수와 진분수의 곱셈
5300,세 분수의 곱셈
5301,함수의 최댓값과 최솟값
5304,극값이 하나만 존재할 때의 최댓값과 최솟값
5306,방정식에의 활용
5308,근호가 있는 식의 변형
5311,"선대칭도형과 대칭축, 대응점, 대응각, 대응변"
5317,분모의 유리화
5318,"로그함수의 최대,최소"
5320,로그방정식의 풀이
5322,로그부등식의 풀이
5323,각
5326,일반각
5330,호도법
5331,호도법과 육십분법의 관계
5332,부채꼴의 호의 길이와 넓이
5333,삼각비
5334,삼각함수
5337,삼각함수의 값의 부호
5338,삼각함수 사이의 관계
5371,부등식에의 활용
5372,주기함수
5374,함수 y=\sin x의 그래프와 성질
5375,함수 y=cos x의 그래프와 성질
5376,함수 y=\tan x의 그래프와 성질
5377,"삼각함수의 최댓값,최솟값,주기"
5390,함수 y=x^n(n은 실수)의 부정적분
5485,여섯
5505,원순열
5506,다각형의 둘레에 배열하는 경우의 수
5507,중복순열
5510,중복조합
5521,지수함수의 부정적분
5522,삼각함수의 부정적분
5523,치환적분법
5532,직육면체의 밑면
5533,"순열, 중복순열, 조합, 중복조합의 비교"
5534,이항정리
5540,치환적분법의 적용
5541,유리함수의 부정적분
5542,직육면체의 옆면
5543,직육면체의 겨냥도
5544,정육면체의 전개도
5545,부분적분법
5595,제곱근의 덧셈과 뺄셈
5596,근호를 포함한 식의 분배법칙
5616,함숫값
5619,유리수
5620,수직선
5653,수의 대소 관계
5654,부등호의 사용
5655,"덧셈의 계산법칙(교환법칙,결합법칙)"
5656,유리수의 덧셈과 뺄셈의 혼합 계산
5705,부호가 생략된 수의 덧셈과 뺄셈
5706,"괄호가 있는 식의 덧셈, 뺄셈을 빨리 계산하는 방법"
5707,"곱셈의 계산법칙(교환법칙,결합법칙)"
5761,셋 이상의 수의 곱셈
5762,거듭제곱의 부호
5763,덧셈에 대한 곱셈의 분배법칙
5764,(a+b+c)^n의 전개식의 일반항
5765,이항계수의 성질
5766,파스칼의 삼각형
5767,파스칼의 삼각형의 성질
5768,시행과 사건
5769,"합사건, 곱사건, 배반사건, 여사건"
5770,수학적 확률
5771,통계적 확률
5772,기하적 확률
5773,확률의 기본 성질
5774,확률의 덧셈정리
5775,여사건의 확률
5776,조건부확률
5777,확률의 곱셈정리
5778,사건의 독립과 종속
5779,두 사건이 서로 독립일 조건
5780,역수를 이용한 나눗셈
5781,유리수의 곱셈과 나눗셈의 혼합 계산
5782,"유리수의 덧셈, 뺄셈, 곱셈, 나눗셈의 혼합 계산"
5783,유리수의 부호
5784,정적분
5785,구분구적법
5786,정적분의 성질
5787,우함수와 기함수의 정적분
5788,문자를 사용한 식 나타내기
5803,절댓값 기호를 포함한 삼각함수
5804,여러가지 각의 삼각함수
5805,여러가지 각의 삼각함수의 변형 방법
5806,치환적분법을 이용한 정적분
5808,"단항식과 수의 곱셈, 나눗셈"
5809,"일차식과 수의 곱셈, 나눗셈"
5810,일차식의 덧셈과 뺄셈
5811,삼각치환법을 이용한 정적분
5813,"삼각함수를 포함한 식의 최대,최소"
5814,1부터 5까지의 수
5816,삼각방정식의 풀이
5817,삼각부등식
5818,삼각부등식의 풀이
5819,사인법칙
5820,사인법칙의 활용
5824,"도형의 방정식 f(x,y)=0"
5825,도형의 평행이동
5826,대칭이동
5827,점의 대칭이동
5828,도형의 대칭이동
5834,수의 순서
5835,1 큰 수와 1 작은 수
5836,두 수의 크기 비교하기
5837,코사인법칙
5841,코사인법칙의 활용
5842,점에 대한 대칭이동
5843,직선에 대한 대칭이동
5844,여러 가지 모양 찾아보기
5845,여러 가지 모양 알아보기
5846,여러 가지 모양으로 만들기
5847,삼각형의 넓이
5848,여러 가지 모양 알아보기
5850,선분의 길이의 합의 최솟값
5906,사각형의 넓이
5910,주기함수의 정적분
5916,정적분으로 정의된 함수의 극한
5917,부분적분법을 이용한 정적분
5921,무리수를 정수 부분과 소수 부분으로 나누는 방법
5922,정적분으로 정의된 함수의 미분
5979,정적분과 급수
6104,배반사건과 독립사건의 관계
6107,확률변수
6307,여러 가지 모양 알아보기
6308,여러 가지 모양 만들어보기
6409,모으기와 가르기
6420,덧셈과 뺼셈하기
6453,길이 비교하기
6456,담을 수 있는 양 비교하기
6555,몇십 몇 알아보기
6556,50까지  수의 순서
6557,10개씩 묶음의 수가 다를 때
6646,99까지의 수 쓰고 읽기
6647,수의 순서 알아보기
6648,수의 크기 비교하기
6649,짝수와 홀수 알아보기
6774,받아 올림이 없는 (몇십 몇)\n+ (몇)
6775,받아 올림이 없는 (몇십)+(몇십)
6776,받아 올림이 없는 (몇십 몇)\n+ (몇십 몇)
6777,그림을 보고 덧셈하기
6781,수열
6783,수열의 일반항
6784,방정식
6785,항등식
6794,그림을 보고 뺄셈하기
6795,복잡한 일차방정식의 풀이
6800,좌표평면 위의 점의 위치
6801,사분면
6802,대칭인 점의 좌표 구하기
6803,여러 가지 모양 찾아 보기
6804,네모 모양 알아 보기
6805,세모 모양 알아 보기
6806,동그라미 모양 알아 보기
6807,여러 가지 모양 꾸미기
6825,그래프의 해석
6826,그래프가 지나는 점
6827,정비례 관계의 그래프가 주어질 때 x와 y 사이의 관계식 구하기
6828,반비례 관계의 그래프가 주어질 때 x와 y 사이의 관계식 구하기
6831,등차수열
6834,등차수열의 일반항
6836,조화수열
6837,조화중항
6838,조화수열의 관계식
6839,등차수열의 합
6840,수열의 합과 일반항 사이의 관계
6870,등비수열
6873,등비수열의 일반항
6875,등비수열의 합
6876,등비수열의 합의 활용-원리합계
6877,합의기호 시그마의 정의
6878,시그마의 성질
6879,자연수의 거듭제곱의 합
6888,급수의 성질
6889,함수의 극대와 극소의 판정
6890,직선 운동에서의 속도와 가속도
6891,평면 운동에서의 속도와 가속도
6924,곡선과 좌표축 사이의 넓이
6925,두 곡선 사이의 넓이
6926,입체도형의 부피
6928,직선 위의 점의 위치와 움직인 거리
6929,평면 위의 점이 움직인 거리
6930,곡선의 길이
7001,분수 꼴로 주어진 수열의 합
7029,분모에 근호가 있는 수열의 합
7068,군수열
7070,그림으로 알아보기
7072,덧셈을 하고 규칙 찾기
7073,그림으로 알아보기
7075,뺄셈을 하고 규칙찾기
7076,10을 이용하여 가르기
7077,수열의 귀납적 정의
7078,등차수열과 등비수열의 귀납적 정의
7094,조화수열을 나타내는 관계식
7118,평행사변형의 넓이가 나누어지는 경우
7120,직사각형의 성질
7122,마름모
7123,마름모의 성질
7126,정사각형의 성질
7127,직사각형이 정사각형이 되는 조건
7128,마름모가 정사각형이 되는 조건
7141,수학적 귀납법
7167,사다리꼴
7168,등변사다리꼴
7169,등변사다리꼴의 성질
7170,여러 가지 사각형 사이의 관계
7171,여러 가지 사각형의 대각선의 성질
7172,사각형의 각 변의 중점을 연결하여 만든 사각형의 형태
7174,높이가 같은 두 삼각형의 넓이의 비
7224,1을 자연수로 나눈 몫을 분수로 나타내기
7225,자연수 나눗셈의 몫을 분수로 나타내기 (1보다 작은 경우)
7226,자연수 나눗셈의 몫을 분수로 나타내기 (1보다 큰 경우)
7227,분수의 나눗셈 (분자가 자연수의 배수인 경우)
7228,분수의 나눗셈 (분자가 자연수의 배수가 아닌 경우)
7229,분수와 자연수의 나눗셈 (곱셈으로 변환)
7230,대분수와 자연수의 나눗셈
7248,평면도형
7264,두 평면 사이의 거리
7268,다섯 자릿수
7271,만
7305,"십만, 백만, 천만"
7307,받아 올림이 없는 (세자릿수)+(세자릿수)
7308,받아 올림이 한 번 있는 (세자릿수)+(세자릿수)
7309,받아 올림이 두 번 있는 (세자릿수)+(세자릿수)
7310,받아 올림이 세 번 있는 (세자릿수)+(세자릿수)
7333,똑같이 나누어 한 부분의 크기 알아보기
7334,같은 양이 몇 번 들어 있는지 알아보기
7490,도수분포와 확률분포
7518,정규분포
7552,정규분포의 표준화
7553,이항분포와 정규분포의 관계
7554,모집단과 표본
7555,모평균과 표본평균
7556,"표본평균의 평균, 분산 표준편차"
7557,표본평균의 분포
7558,모평균의 추정
7580,모평균에 대한 신뢰구간의 길이
7581,첫째
7593,0
7595,'+'와 '=' 기호를 사용하여 덧셈을 쓰고 읽기
7596,그림 그리기를 이용하여 덧셈하기
7597,수 모으기를 이용하여 덧셈하기
7598,'-'와 '=' 기호를 사용하여 뺄셈식을 쓰고 읽기
7599,그림 그리기를 이용하여 뺄셈하기
7600,수 가르기로 이용하여 뺄셈하기
7601,0이 있는 덧셈
7602,0이 있는 뺼셈
7618,10 알아보기
7620,십몇 알아보기
7621,몇십 알아보기
7626,"60,70,80,90"
7629,100 알아보기
7636,올림이 없는 세 자릿수 곱셈
7637,일의 자리에서 올림이 있는 세 자릿수 곱셈
7653,모든 자리에서 올림이 있는 세 자릿수 곱셈
7665,양의 부호와 음의 부호
7666,양수
7667,음수
7690,(몇십)을 (몇)으로 나누기 (내림 없음)
7691,(몇십)을 (몇)으로 나누기 (내림 있음)
7693,오각형 알아보기
7694,육각형 알아보기
7696,쌓은 모양 설명하기
7747,여러 가지 방법으로 덧셈 해 보기
7751,여러 가지 방법으로 뺄셈 해 보기
7781,(몇십몇)을 (몇)으로 나누기 (내림 없음)
7782,(몇십몇)을 (몇)으로 나누기 (내림 있음)
7788,나머지가 있는 나눗셈 (내림 없음)
7789,나머지가 있는 나눗셈 (내림 있음)
7790,수의 크기 비교를 기호를 사용하여 나타내기
7797,(몇십 몇)-(몇)
7798,(몇십)-(몇십)
7799,(몇십 몇)-(몇십 몇)
7800,세 수의 덧셈
7801,세 수의 뺄셈
7802,두 수 더하기
7803,10이 되는 더하기
7804,10에서 빼기
7805,10을 만들어 더하기
7806,10을 만들어 더하기
7807,몇 시
7808,몇 시 30분
7809,규칙 찾기
7810,규칙을 찾아 여러 가지 방법으로 나타내기
7811,수 배열에서 규칙 찾기
7812,10을 이용하여 모으기
7813,6+5의 계산
7815,12-5의 계산
7817,세 자릿수 나눗셈 (나누어떨어지는 경우)
7818,세 자릿수 나눗셈 (나머지가 있는 경우)
7822,분류한 결과 말하기
7823,나눗셈을 맞게 계산했는지 확인하기
7862,각뿔의 부피
7863,원뿔의 부피
7866,구의 부피
7867,줄기와 잎 그림
7912,90보다 10 큰 수
7913,몇백
7914,세 자릿수
7915,927의 각 자리의 숫자가 나타내는 값
7916,뛰어서 세기
7918,세 자릿수의 크기 비교하기
7919,원
7920,삼각형
7921,사각형
7922,칠교판
7923,똑같은 모양으로 쌓기
7924,받아 올림이 있는 (두 자릿수)+(한 자릿수)
7925,일의 자리에서 받아 올림이 있는 (두 자릿수)+(두 자릿수)
7926,십의 자리에서 받아 올림이 있는 (두 자릿수)+(두 자릿수)
7927,받아 내림이 있는 (두 자릿수)-(한 자릿수)
7928,받아 내림이 있는 (몇십)-(몇십 몇)
7929,받아 내림이 있는 (두 자릿수)-(두 자릿수)
7930,덧셈식을 뺄셈식으로 나타내기
7932,"덧셈식, 뺄셈식에서 □의 값 구하기"
7933,세 수의 계산
7934,1 cm
7935,자를 이용하여 길이 재는 법
7936,자로 길이 재기
7937,길이 어림하기
7938,분류하기
7939,기준에 따라 분류하기
7940,분류하여 세어보기
7941,여러 가지 방법으로 세기
7942,묶어 세기
7943,몇의 몇 배
7944,곱셈식
7945,곱셈식으로 나타내기
7946,다항함수
7947,"다항함수 - 일차함수, 이차함수, 삼차함수"
7949,일차함수의 그래프
7950,이차함수의 기본형 y=ax^2의 그래프
7951,이차함수의 표준형 y=a(x-p)^2+q의 그래프
7952,이차함수의 일반형 y=ax^2+bx+c의 그래프
7953,절댓값 기호를 포함한 식의 그래프(1)
7957,우함수
7958,기함수
7960,분수식
7971,분수함수
7977,제곱근
8001,몇천
8002,네 자릿수
8003,각 자리의 숫자가 나타내는 값
8004,뛰어 세기
8005,네 자릿수의 크기 비교하기
8006,2의 단 곱셈구구
8014,5의 단 곱셈구구
8015,3의 단 곱셈구구
8016,6의 단 곱셈구구
8017,4의 단 곱셈구구
8018,8의 단 곱셈구구
8019,7의 단 곱셈구구
8020,9의 단 곱셈구구
8021,1의 단 곱셈구구
8022,0의 곱
8023,곱셈표 만들기
8027,100이 10개인 수
8091,표와 그래프로 나타내기
8092,덧셈표에서 규칙찾기
8093,곱셈표에서 규칙찾기
8094,색깔에서 규칙찾기
8095,모양에서 규칙찾기
8096,쌓은 모양에서 규칙찾기
8097,수와 규칙이 있는 생활 속이 예
8122,곱셈구구를 이용하여 문제 해결하기
8123,1 m
8124,줄자를 이용하여 길이를 재는 방법
8125,길이의 합 구하기
8126,길이의 차 구하기
8127,길이 어림하기
8129,5분 단위의 시각 읽어 보기
8130,1분 단위의 시각 읽어 보기
8131,여러 가지 방법으로 시각 읽어 보기
8132,1시간
8133,하루의 시간
8134,달력
8135,자료를 보고 표로 나타내기
8136,자료를 조사하여 표로 나타내기
8137,그래프로 나타내는 방법
8138,표와 그래프의 편리한 점
8238,$(진분수)+(진분수)$
8244,삼각형을 두 가지 기준으로 분류하기(1)
8247,삼각형을 두 가지 기준으로 분류하기(3)
8289,삼각형의 닮음 조건을 응용하여 닮음인 삼각형을 찾는 방법
8343,사각형의 네 변의 중점을 연결한 선분의 성질
8344,사다리꼴의 두 변의 중점을 연결한 선분의 성질
8403,평행사변형에서 삼각형의 무게중심의 응용
8404,피타고라스 정리
8418,사건
8419,경우의 수
8420,경우의 수를 구하는 방법
8421,한 줄로 세우는 경우의 수를 구하는 방법
8422,한 줄로 세울 때 이웃하여 서는 경우의 수를 구하는 방법
8423,자연수의 개수를 구하는 방법
8424,대표를 뽑는 경우의 수를 구하는 방법
8425,확률
8426,확률을 구하는 방법
8427,확률의 기본 성질
8428,어떤 사건이 일어나지 않을 확률
8429,'적어도 하나는 ~일' 확률을 구하는 방법
8430,사건 $A$ 또는 사건 $B$가 일어날 확률
8431,두 사건 $A$와 $B$가 동시에 일어날 확률
8432,연속하여 뽑는 경우의 확률을 구하는 방법
8433,도형에서의 확률을 구하는 방법
8481,각도의 합과 차
8790,지수
8791,인수
8794,일차방정식의 그래프
8830,나눗셈 기호의 생략
8831,식의 값을 구하는 방법
8832,삼각형을 두 가지 기준으로 분류하기(2)
8836,여러 가지 사각형의 관계
8868,"점, 선, 면"
8871,교점
8872,교선
8873,직선의 결정조건
8875,반직선
8876,선분
8877,두 점 사이의 거리
8878,선분의 중점
8879,각
8880,평각
8881,직각
8882,예각
8883,둔각
8884,교각
8885,맞꼭지각
8886,직교
8887,수직과 수선
8889,수직이등분선
8890,수선의 발
8891,점과 직선 사이의 거리
8892,점과 직선의 위치 관계
8893,평면에서 두 직선의 위치 관계
8894,꼬인 위치
8895,공간에서 두 직선의 위치 관계
8896,공간에서 직선과 평면의 위치 관계
8897,직선과 평면의 수직
8899,두 평면의 수직
8900,동위각
8901,엇각
8902,평행선에서 동위각과 엇각
8903,두 직선이 평행할 조건
8904,작도
8905,길이가 같은 선분의 작도
8906,크기가 같은 각의 작도
8907,삼각형-대변
8908,삼각형의 작도
8909,삼각형-대각
8910,삼각형의 세 변의 길이 사이의 관계
8911,삼각형
8913,합동인 도형과 그 성질
8914,삼각형의 합동 조건(SSS 합동)
8931,평행사변형이 되는 조건의 응용
8933,수렴
8934,극한값 또는 극한
8935,$x\to\infty$일 때의 함수의 수렴
9021,두 직선의 평행
9022,두 평면의 평행
9044,다각형
9045,변
9049,정다각형
9050,삼각형의 세 내각의 크기의 합
9051,삼각형의 내각과 외각 사이의 관계
9052,대각선과 그 개수
9053,다각형의 내각의 크기의 합
9054,다각형의 외각의 크기의 합
9055,원
9057,현
9058,부채꼴
9060,활꼴
9061,할선
9062,부채꼴의 성질
9063,원주율
9064,원의 둘레의 길이와 넓이
9065,부채꼴의 호의 길이와 넓이
9066,부채꼴의 호의 길이와 넓이 사이의 관계
9067,다면체
9068,각기둥
9069,각뿔
9070,각뿔대
9071,정다면체
9072,회전체
9073,원뿔대
9074,회전체의 종류
9077,각기둥의 겉넓이
9078,원기둥의 겉넓이
9079,각기둥의 부피
9080,원기둥의 부피
9081,각뿔의 겉넓이
9082,원뿔의 겉넓이
9083,뿔대의 겉넓이
9086,뿔대의 부피
9090,정다각형의 한 내각의 크기
9091,정n각형의 한 외각의 크기
9095,각뿔대의 밑면
9096,각뿔대의 옆면
9097,각뿔대의 높이
9098,정다면체의 종류
9099,회전체의 전개도의 성질
9100,함수의 수렴 (x가 한없이 작아질 때)
9110,함수의 극한값 구하는 방법-부정형의 극한값
9111,미정 계수의 결정
9120,도수분포다각형
9121,히스토그램의 특징
9122,도수분포다각형의 특징
9123,상대도수
9124,상대도수의 분포표
9126,상대도수의 분포를 나타낸 그래프
9147,함수의 극한의 대소 관계
9148,연속
9150,구간
9151,연속함수
9153,연속함수의 성질
9154,최대·최소 정리
9155,사잇값의 정리
9156,사잇값의 정리의 활용
9157,평균변화율
9158,미분계수
9159,상수항
9160,계수
9161,다항식
9162,단항식
9163,지수함수의 그래프의 대칭이동
9164,다항식의 차수
9165,일차식
9166,일차방정식
9167,일차방정식의 활용-자릿수에 대한 문제
9168,일차방정식의 활용-증가와 감소에 대한 문제
9169,"일차방정식의 활용-원가,정가에 대한 문제"
9170,일차방정식의 활용-일에 대한 문제
9171,"일차방정식의 활용-거리, 속력, 시간에 대한 문제"
9172,일차방정식의 활용-소금물의 농도에 대한 문제
9181,변수
9182,로그함수의 그래프의 대칭이동
9184,정비례 관계의 식
9185,정비례의 성질
9186,반비례 관계의 식
9187,반비례의 성질
9190,정비례 관계(y=ax)의 그래프 그리기
9192,반비례 관계(y=a/x)의 그래프 그리기
9193,미분계수의 기하적 의미
9194,미분 가능성과 연속성
9195,도함수
9196,미분법
9197,함수 y=x^n(n은 양의 정수)과 상수함수의 도함수
9198,"함수의 실수배, 합, 차의 미분법"
9199,함수의 곱의 미분법
9200,미분 가능할 조건
9201,미분과 나머지정리의 관계
9202,"피타고라스 정리 확인하기, 유클리드의 방법"
9207,접선의 기울기
9208,접선의 방정식
9209,"접점의 좌표 (a,f(a))가 주어진 경우 접선의 방정식을 구하는 방법"
9210,기울기 m이 주어진 경우 접선의 방정식을 구하는 방법
9211,"곡선 밖의 한 점 (x_1,y_1)이 주어진 경우 접선의 방정식을 구하는 방법"
9215,롤의 정리
9216,평균값 정리
9217,함수의 증가
9219,함수의 증가와 감소의 판정
9232,어림셈하여 몫의 소수점 위치 찾기
9235,극대와 극댓값
9238,극값과 미분계수
9239,미분가능한 함수의 극대의 판정
9244,함수의 최댓값과 최솟값
9245,극값을 갖는 x의 값이 하나뿐일 때 연속함수의 최댓값과 최솟값
9498,평행선과 삼각형의 넓이 사이의 관계
9516,피타고라스 정리 확인하기; 윌리스의 방법
9518,피타고라스 정리 확인하기; 피타고라스의 방법
9519,삼각형의 내각의 이등분선의 성질
9527,직육면체와 정육면체의 공통점과 차이점
9539,등비수열의 합이 될 조건 - 등비수열의 합
9540,등비수열의 합이 되기 위한 조건
9541,수열의 합을 이용한 일반항 구하기
9557,그림그래프로 나타내기
9590,여러 가지 그래프
9592,평행선의 작도
9637,점 P의 평균 속도
9660,삼각형의 합동조건(SAS합동)
9661,삼각형의 합동조건(ASA합동)
9728,제곱근의 나눗셈
9743,곱셈 공식을 이용한 두 수의 곱의 계산
9745,곱셈 공식을 이용한 근호를 포함한 식의 분모의 유리화
9746,원뿔대-밑면
9747,원뿔대-옆면
9748,원뿔대-높이
9786,줄기와 잎 그림의 특성
9796,도수
9797,도수분포표
9811,완전제곱식
9812,a^2-b^2의 인수분해방법
9829,공통부분이 있는 다항식의 인수분해
9831,식의 값
9832,인수분해를 이용한 이차방정식의 풀이
9846,계수가 유리수인 이차방정식의 근
9852,포물선
9856,"이차함수의 그래프와 x절편, y절편"
9921,"$0도, 90도의 삼각비의 값"
9923,사각형의 넓이
9924,평균
9927,원의 접선의 길이의 성질
9928,원주각과 중심각의 크기
9931,분모가 같은 분수의 나눗셈 (분자끼리 나누어질 때)
10168,인수분해 공식(1); 완전제곱식이 될 조건
10169,인수분해
10170,공통인수를 이용한 인수분해
10174,a의 제곱근과 제곱근 a
10180,이차방정식의 근의 공식 (짝수 공식)
10181,이차방정식이 중근을 가질 조건
10182,이차방정식의 해(근)
10183,이차방정식을 푼다
10190,삼각형의 넓이; 끼인각이 둔각인 경우
10195,삼각형의 높이; 주어진 각 중 한 각이 둔각인 경우
10196,상관관계의 종류
10311,절댓값 기호를 포함한 식의 그래프(2)
10313,평행사변형의 둘레
10319,절댓값 기호가 포함된 함수의 정적분
10328,마름모의 둘레
10329,1cm^2
10330,"직사각형,정 사각형의 넓이 "
10332,1m^2
10333,1m^2와 1cm^2 사이의 관계
10335,1km^2와 1m^2 사이의 관계
10393,역함수와 넓이의 관계
10395,직육면체의 전개도
10396,평균
10397,여러 가지 방법으로 평균 구하기
10398,평균 비교하기
10399,평균 활용
10400,가능성과 가능성의 정도
10401,일이 일어날 가능성을 비교하기
10402,일이 일어날 가능성을 수로 표현하기
10403,직육면체의 부피 비교
10404,1cm^3
10405,부피가 1cm^3인 쌓기나무의 수를 세어 직육면체의 부피 구하기
10421,어느 방향에서 보았는지 알아보기
10568,각의 이등분선의 성질
10569,원의 점선과 접점
10572,삼각형의 외각의 이등분선의 성질
10573,평행선과 삼각형의 넓이의 응용
10590,항이 $4$개인 식의 인수분해방법
10591,(  )(  )(  )(  )+k 꼴의 식의 인수분해 방법
10603,비율이 사용되는 경우 - 넓이에 대한 인구의 비율 알아보기
10604,백분율이 사용되는 경우 - 득표율을 백분율로 나타내기
10605,그래프 해석하기
10606,원그래프를 보고 해석하기
10607,이차방정식의 근의 개수
10608,두 근이 주어졌을 때 이차방정식을 구하는 방법
10609,이차방정식의 활용 문제 푸는 방법
10615,정삼각형
10618,둔각삼각형
10624,"서로 다른 세 점을 알 때, 이차함수의 식을 구하는 방법"
10741,실수와 수직선
10744,분배법칙을 이용한 근호를 포함한 식의 분모의 유리화
10745,공통부분이 있는 다항식의 전개
10747,"위, 앞, 옆에서 본 모양을 보고 쌓은 모양과 쌓기나무의 개수 구하기"
10749,쌓기나무 4개로 만들 수 있는 서로 다른 모양 알아보기
10752,비례식의 활용
10766,$x$축과의 교점에 따른 이차함수 y=ax^2+bx+c의 그래프
10769,각의 크기에 따른 삼각비의 값의 대소 관계
10777,분모를 유리화하는 방법
10778,$(   )(   )(   )(   )$ 꼴의 다항식의 전개
10784,원의 접선과 각의 크기 사이의 성질
10806,다항식의 정리 방법-오름차순
10812,수치대입법
10814,이차방정식
10815,완전제곱식을 이용한 이차방정식의 풀이
10816,근의 공식을 이용한 이차방정식의 풀이
10817,이차방정식의 근의 판별
10819,선분의 길이
10821,입체도형
10834,점과 평면 사이의 거리
10837,삼각형이 하나로 정해지지 않는 경우
10838,대응
10841,정다각형의 한 내각의 크기와 한 외각의 크기의 비
11186,규칙을 찾아 원 그리기
11214,각도기로 각도 재기
11235,직각 삼각자를 사용하여 주어진 직선에 대한 수선 긋기
11236,각도기를 사용하여 주어진 직선에 대한 수선 긋기
11238,직각 삼각자를 사용하여 주어진 직선과 평행한 직선 긋기
11239,직각 삼각자를 사용하여 한 점을 지나고 주어진 직선과 평행한 직선 긋기
11241,평행선 사이의 거리가 ■ cm인 평행선 긋기
11253,이야기를 읽고 막대그래프로 나타내기
